date,A,B,C,D,E,F,Target
2017-5-19 12:30,1.602,1.3,1.727,329.651,327.083,29.844,1.104959
2017-5-19 12:45,2.01,1.755,2.033,315.284,314.221,26.511,1.700934
2017-5-19 13:00,1.657,1.629,2.084,310.234,311.775,21.617,2.621087
2017-5-19 13:15,1.931,2.135,2.339,283.975,285.517,17.018,2.326111
2017-5-19 13:30,1.931,1.704,1.88,333.633,321.628,23.677,5.21405
2017-5-19 13:45,1.551,1.351,2.084,325.396,324.075,31.908,13.654276
2017-5-19 14:00,3.461,3.767,3.92,261.818,263.002,13.438,25.483133
2017-5-19 14:15,4.43,4.43,4.736,273.458,268.635,13.118,29.958683
2017-5-19 14:30,3.512,3.614,3.461,255.59,255.191,12.259,28.910976
2017-5-19 14:45,4.124,4.073,4.328,270.901,269.47,14.219,25.473879
2017-5-19 15:00,4.124,4.073,4.277,264.682,267.998,14.549,20.52619
2017-5-19 15:15,3.818,4.073,3.92,268.64,264.572,13.079,16.889467
2017-5-19 15:30,3.716,3.818,4.175,281.019,278.726,16.54,17.296902
2017-5-19 15:45,3.767,3.869,4.073,297.386,295.51,19.96,18.608957
2017-5-19 16:00,3.512,3.614,3.818,291.169,287.923,18.583,18.317627
2017-5-19 16:15,4.226,4.124,4.481,280.138,278.958,17.853,18.732166
2017-5-19 16:30,4.379,4.43,4.889,274.015,277.223,16.154,20.690151
2017-5-19 16:45,4.481,4.787,4.685,285.647,283.699,18.22,18.809425
2017-5-19 17:00,4.226,4.379,4.379,286.487,287.676,19.08,18.42664
2017-5-19 17:15,3.767,3.614,3.818,297.458,295.836,19.872,17.292938
2017-5-19 17:30,3.563,3.716,3.665,293.485,297.472,19.624,13.701058
2017-5-19 17:45,2.135,2.645,3.104,308.721,301.696,20.58,7.052925
2017-5-19 18:00,2.747,3.155,3.461,312.345,311.135,20.981,2.80287
2017-5-19 18:15,2.033,2.951,3.053,309.656,313.083,20.375,1.337017
2017-5-19 18:30,1.982,3.002,2.798,311.323,312.339,21.774,1.910807
2017-5-19 18:45,0.743,1.268,2.084,318.595,320.938,26.543,1.139323
2017-5-19 19:00,0.149,0.297,1.119,318.561,320.566,23.64,0.70775
2017-5-19 19:15,0,0,1.166,318.577,320.618,23.722,0.633961
2017-5-19 19:30,0.074,0,0.595,271.818,320.614,23.513,0.639542
2017-5-19 19:45,1.041,0,0,176.198,320.596,23.445,0.653059
2017-5-19 20:00,2.237,0.52,0,152.996,320.62,23.499,0.677904
2017-5-19 20:15,1.727,0.223,0,150.013,320.562,23.44,0.704262
2017-5-19 20:30,3.002,2.492,1.5,152.16,320.557,23.615,0.735477
2017-5-19 20:45,3.614,3.206,2.492,161.956,142.112,6.034,0.824147
2017-5-19 21:00,3.767,3.614,3.155,159.282,142.189,6.396,0.706573
2017-5-19 21:15,2.492,3.053,2.594,162.271,150.001,6.316,1.11691
2017-5-19 21:30,3.002,2.645,2.237,170.726,148.838,6.284,0.868827
2017-5-19 21:45,3.155,4.328,3.308,156.939,155.812,6.354,0.704963
2017-5-19 22:00,2.033,3.716,2.849,167.419,161.716,5.9,1.110713
2017-5-19 22:15,2.849,4.124,2.849,165.156,175.054,6.223,1.630209
2017-5-19 22:30,1.574,3.002,3.002,160.956,183.67,6.473,2.663192
2017-5-19 22:45,2.9,2.849,2.288,189.308,186.723,5.995,3.704194
2017-5-19 23:00,3.002,3.257,3.053,164.476,188.462,7.188,4.641661
2017-5-19 23:15,2.186,3.512,3.41,178.353,193.516,7.715,4.984993
2017-5-19 23:30,2.441,3.563,3.41,190.263,219.202,8.627,6.202495
2017-5-19 23:45,0.297,0.803,2.747,254.326,206.635,8.397,6.088488
2017-5-20 0:00,2.39,1.268,2.135,132.544,171.393,6.867,4.936989
2017-5-20 0:15,2.645,1.37,1.727,133.759,171.507,8.807,5.771043
2017-5-20 0:30,2.849,1.88,1.931,155.638,189.655,7.953,6.459333
2017-5-20 0:45,2.798,3.053,2.288,181.946,206.136,8.157,6.428601
2017-5-20 1:00,2.39,3.053,2.594,186.687,212.516,8.444,7.795397
2017-5-20 1:15,2.033,3.257,2.441,163.862,196.971,8.022,7.875665
2017-5-20 1:30,2.441,2.849,3.563,149.789,182.552,7.216,7.253755
2017-5-20 1:45,2.645,3.92,3.359,168.211,197.254,7.496,8.173117
2017-5-20 2:00,2.543,4.124,3.563,179.121,204.165,7.665,14.690511
2017-5-20 2:15,2.084,4.379,3.512,184.585,200.562,7.689,16.783533
2017-5-20 2:30,2.237,4.022,4.532,188.274,193.627,7.338,20.529135
2017-5-20 2:45,1.727,3.767,4.481,169.403,175.424,6.732,21.126095
2017-5-20 3:00,2.237,3.461,5.195,186.121,194.607,7.045,22.797504
2017-5-20 3:15,1.245,2.186,4.022,174.679,185.432,6.739,24.654068
2017-5-20 3:30,0.297,1.778,3.614,173.505,186.709,6.844,20.335972
2017-5-20 3:45,0,0,1.022,173.494,198.704,7.237,14.393821
2017-5-20 4:00,0,0,1.249,173.495,198.711,6.021,13.391689
2017-5-20 4:15,1.296,0.646,1.574,138.971,198.628,6.555,7.586487
2017-5-20 4:30,2.798,2.084,3.869,145.723,192.591,6.348,8.049955
2017-5-20 4:45,1.778,2.084,4.226,155.576,191.168,6.596,7.323417
2017-5-20 5:00,0,0.149,2.492,164.733,179.96,6.763,5.0578
2017-5-20 5:15,0,0.149,2.033,164.647,192.754,6.765,3.498714
2017-5-20 5:30,0.149,0,0.149,164.609,192.711,6.426,3.065933
2017-5-20 5:45,0.223,0.223,1.88,155.385,192.686,6.208,3.278613
2017-5-20 6:00,0,1.574,3.104,155.398,192.726,6.379,5.374563
2017-5-20 6:15,0.423,2.033,3.665,176.075,199.802,6.926,8.785877
2017-5-20 6:30,1.272,0.074,1.755,349.575,200.437,7.311,5.230871
2017-5-20 6:45,1.472,0,0.223,68.784,200.032,6.101,4.588573
2017-5-20 7:00,1.676,0.074,0.297,123.171,153.082,6.035,3.04597
2017-5-20 7:15,0.223,0,1.374,149.502,153.095,7.415,1.202849
2017-5-20 7:30,2.39,0.297,1.347,224.096,229.386,13.937,1.14634
2017-5-20 7:45,2.033,0,1.727,229.375,261.359,12.089,0.794663
2017-5-20 8:00,1.829,1.778,2.441,193.967,222.932,10.63,1.356251
2017-5-20 8:15,0.223,2.849,2.9,171.514,214.614,10.296,2.128195
2017-5-20 8:30,0.372,2.237,2.9,171.663,215.147,11.376,3.985765
2017-5-20 8:45,1.421,1.829,2.084,171.095,224.807,8.998,3.391492
2017-5-20 9:00,1.574,1.982,1.982,169.33,222.762,8.349,4.229887
2017-5-20 9:15,1.727,2.135,1.982,172.42,208.24,8.28,6.223094
2017-5-20 9:30,1.931,2.798,1.88,177.109,201.136,7.93,5.07818
2017-5-20 9:45,2.696,3.104,3.257,164.466,188.394,7.026,6.159433
2017-5-20 10:00,2.186,2.39,3.308,154.932,188.932,7.512,11.108636
2017-5-20 10:15,0.149,2.441,2.237,187.923,211.735,8.266,8.560853
2017-5-20 10:30,0,0.52,1.931,187.399,218.898,10.296,2.781066
2017-5-20 10:45,0,0,0.669,2.292,218.885,10.086,1.812995
2017-5-20 11:00,0.074,0,0.818,2.252,218.966,10.009,1.116917
2017-5-20 11:15,0.223,0,1.166,2.29,219.146,14.179,0.774869
2017-5-20 11:30,0.074,0,0.372,4.382,64.275,20.072,0.807191
2017-5-20 11:45,1.045,0.52,0.943,120.002,21.878,20.635,0.864695
2017-5-20 12:00,1.115,1.115,1.115,336.825,344.181,37.451,0.797173
2017-5-20 12:15,1.115,1.115,1.115,336.825,344.181,37.451,0.80159
2017-5-20 12:30,1.115,1.115,1.115,336.825,344.181,37.451,0.742938
2017-5-20 12:45,1.727,1.449,1.602,311.66,299.662,20.745,0.700692
2017-5-20 13:00,2.951,3.155,3.002,296.202,291.039,19.822,3.512706
2017-5-20 13:15,3.41,3.308,3.563,288.031,286.431,18.508,8.322064
2017-5-20 13:30,3.104,3.104,3.308,298.672,293.776,19.63,12.785532
2017-5-20 13:45,3.767,3.716,4.073,292.077,290.838,19.303,11.934292
2017-5-20 14:00,3.155,3.359,3.359,279.656,282.195,17.713,11.591493
2017-5-20 14:15,3.665,3.665,3.716,295.917,294.272,19.222,13.962248
2017-5-20 14:30,3.92,3.92,4.022,289.263,285.466,18.035,17.502258
2017-5-20 14:45,3.971,4.022,3.971,298.472,296.378,19.858,16.802206
2017-5-20 15:00,3.257,3.206,3.461,289.427,288.269,18.293,14.737419
2017-5-20 15:15,3.308,3.308,3.41,287.586,289.08,18.607,17.525303
2017-5-20 15:30,3.41,3.308,3.818,290.507,283.088,18.362,21.536972
2017-5-20 15:45,3.767,3.716,4.226,278.395,270.125,15.357,23.272188
2017-5-20 16:00,4.124,4.379,4.583,276.808,276.809,15.061,26.279512
2017-5-20 16:15,4.226,4.583,4.889,282.185,281.153,16.604,28.395842
2017-5-20 16:30,4.532,4.43,4.532,286.062,281.608,16.006,23.3254
2017-5-20 16:45,4.175,4.532,4.43,283.704,282.245,17.479,18.5274
2017-5-20 17:00,4.787,5.042,4.991,283.598,279.742,16.623,14.542968
2017-5-20 17:15,3.92,4.073,4.124,286.004,281.844,17.477,8.322223
2017-5-20 17:30,3.308,3.308,3.155,291.453,289.262,19.264,6.977732
2017-5-20 17:45,2.645,2.645,2.696,291.122,283.764,18.202,3.890859
2017-5-20 18:00,1.319,1.625,1.676,281.351,285.802,12.962,2.27567
2017-5-20 18:15,1.676,1.676,1.829,287.093,285.949,19.296,1.39293
2017-5-20 18:30,2.186,2.951,3.359,332.889,328.167,27.79,2.289221
2017-5-20 18:45,1.472,2.492,3.257,330.099,320.563,24.344,1.204635
2017-5-20 19:00,2.39,3.104,3.665,313.797,316.703,21.143,1.003515
2017-5-20 19:15,2.237,3.308,3.104,313.261,306.943,20.163,0.856045
2017-5-20 19:30,1.296,1.272,1.347,270.466,297.59,19.223,0.853514
2017-5-20 19:45,0.446,0,0.869,238.911,285.449,19.356,0.615225
2017-5-20 20:00,1.319,0,0.892,238.806,285.361,18.886,0.633163
2017-5-20 20:15,1.574,0.92,1.041,230.734,278.66,18.888,0.675305
2017-5-20 20:30,1.88,0,0.892,224.453,278.608,19.027,0.676054
2017-5-20 20:45,2.033,0.297,0.943,229.675,278.086,19.12,0.699221
2017-5-20 21:00,1.676,0.074,0,182.264,278.064,18.959,0.727649
2017-5-20 21:15,1.096,1.041,0,190.945,225.785,18.972,0.703591
2017-5-20 21:30,2.543,1.166,0.297,209.18,222.146,18.912,0.744695
2017-5-20 21:45,2.441,1.574,0.943,209.217,222.07,8.943,0.744769
2017-5-20 22:00,1.931,1.217,0.074,188.924,222.004,8.892,0.750823
2017-5-20 22:15,2.033,1.092,0.149,188.92,210.095,8.812,0.751366
2017-5-20 22:30,0.52,0.892,0.372,339.895,307.009,8.667,0.747732
2017-5-20 22:45,0.297,0,0.074,43.797,306.924,41.539,0.743501
2017-5-20 23:00,1.676,0,0,136.326,306.873,41.47,0.752494
2017-5-20 23:15,1.574,0.892,1.217,238.591,306.785,21.142,0.758377
2017-5-20 23:30,2.492,0,0.149,220.829,306.746,18.853,0.778652
2017-5-20 23:45,1.982,0.669,0,163.185,179.121,18.896,0.795172
2017-5-21 0:00,2.339,1.245,1.829,143.497,147.814,5.925,0.784599
2017-5-21 0:15,0.994,0.223,2.798,124.33,137.694,6.04,0.799752
2017-5-21 0:30,1.778,1.676,2.696,147.395,167.758,6.025,0.791153
2017-5-21 0:45,0,0.149,2.849,147.816,167.775,5.67,0.785317
2017-5-21 1:00,0,0,0.2,147.73,167.733,5.453,0.79881
2017-5-21 1:15,0.743,0,1.045,147.604,167.699,6.018,0.840723
2017-5-21 1:30,0,0,1.166,147.594,167.706,6.608,0.803766
2017-5-21 1:45,1.323,0,1.041,147.634,167.697,8.727,0.799852
2017-5-21 2:00,0.074,0,1.37,147.602,167.709,8.377,0.812724
2017-5-21 2:15,0,0.743,1.472,147.686,326.728,10.386,0.815781
2017-5-21 2:30,0.223,0.669,1.523,294.182,326.622,21.924,0.82292
2017-5-21 2:45,0,0.223,2.084,294.127,326.801,75.322,0.807535
2017-5-21 3:00,0.372,0,0.994,283.051,326.728,75.052,0.783734
2017-5-21 3:15,1.217,0,0,233.46,326.697,74.343,0.82638
2017-5-21 3:30,2.033,0.372,0,196.264,326.679,74.417,0.807694
2017-5-21 3:45,3.359,2.696,2.033,167.192,166.876,69.328,0.615172
2017-5-21 4:00,1.829,3.818,4.277,157.278,166.351,6.333,1.913097
2017-5-21 4:15,3.512,4.685,4.634,184.056,182.87,6.502,6.541812
2017-5-21 4:30,3.359,4.379,3.971,187.601,191.569,6.871,6.544865
2017-5-21 4:45,2.543,3.971,3.206,201.983,202.081,7.544,4.8535
2017-5-21 5:00,0.72,0,1.425,348.095,201.369,8.347,5.891251
2017-5-21 5:15,0.372,1.068,0.52,285.306,275.498,18.668,5.275954
2017-5-21 5:30,0,0,0,285.241,275.374,18.407,2.43758
2017-5-21 5:45,0,0,0.074,285.228,275.31,18.136,1.587185
2017-5-21 6:00,0,0,0.818,285.195,275.273,18.506,1.265564
2017-5-21 6:15,0.646,0,0,266.911,275.263,18.155,1.178963
2017-5-21 6:30,0.794,0,0.892,214.148,275.246,18.772,1.505184
2017-5-21 6:45,1.268,0.223,0,199.798,275.133,18.358,1.084411
2017-5-21 7:00,2.135,0.595,0.446,195.973,216.511,18.351,0.744337
2017-5-21 7:15,0.975,0.297,0.372,187.172,149.742,18.477,1.17028
2017-5-21 7:30,1.727,0,0,163.739,149.729,18.208,2.218551
2017-5-21 7:45,2.645,1.472,0.446,166.789,149.69,11.629,2.919926
2017-5-21 8:00,3.716,2.798,1.217,151.673,146.13,5.608,1.750359
2017-5-21 8:15,3.206,1.982,0.646,164.55,157.019,5.59,2.530734
2017-5-21 8:30,2.084,3.002,2.645,184.338,186.815,6.486,1.031992
2017-5-21 8:45,1.175,0.622,2.163,103.708,139.947,6.32,3.850114
2017-5-21 9:00,2.39,2.543,1.88,115.28,141.03,6.043,7.878819
2017-5-21 9:15,2.492,2.849,2.696,139.229,166.941,6.344,11.468118
2017-5-21 9:30,2.441,2.747,3.308,146.379,161.959,6.334,8.513659
2017-5-21 9:45,0.372,0.372,2.747,148.101,160.832,6.27,4.814301
2017-5-21 10:00,1.778,0,0.423,121.829,180.466,6.061,7.27603
2017-5-21 10:15,0,0,0.947,310.347,180.49,6.124,5.405078
2017-5-21 10:30,0,0,0.149,310.345,180.506,8.682,2.662574
2017-5-21 10:45,0,0,0.074,310.455,180.489,8.686,1.52226
2017-5-21 11:00,0,0,0.966,310.436,180.505,2.615,1.311652
2017-5-21 11:15,0,0,0.743,310.354,180.51,2.614,1.145212
2017-5-21 11:30,0,0,1.041,310.354,180.563,73.083,1.137561
2017-5-21 11:45,1.073,0.622,1.017,327.27,355.047,42.532,0.801939
2017-5-21 12:00,1.88,1.88,2.033,351.097,322.281,71.921,0.761503
2017-5-21 12:15,0.399,0.446,0.947,316.521,308.751,21.732,0.679173
2017-5-21 12:30,1.476,1.272,1.676,293.371,293.976,20.672,1.14932
2017-5-21 12:45,1.982,1.551,1.829,307.884,312.222,23.162,2.269523
2017-5-21 13:00,2.39,2.288,2.288,306.033,302.62,19.856,6.534548
2017-5-21 13:15,2.39,2.594,2.798,305.656,305.097,20.344,13.800146
2017-5-21 13:30,3.257,3.053,3.461,303.616,298.106,19.604,16.68225
2017-5-21 13:45,4.124,3.92,3.92,294.477,292.576,19.208,18.299757
2017-5-21 14:00,3.053,3.155,3.206,302.679,301.126,21.019,22.571274
2017-5-21 14:15,3.716,3.563,3.716,296.919,293.347,19.659,22.137959
2017-5-21 14:30,4.328,4.175,4.226,281.01,284.749,18.631,20.763968
2017-5-21 14:45,4.532,4.634,5.093,287.342,288.141,18.643,27.214067
2017-5-21 15:00,4.43,4.532,4.481,287.888,286.126,18.744,32.279057
2017-5-21 15:15,4.736,5.093,5.297,288.894,286.054,18.532,34.16429
2017-5-21 15:30,5.093,5.195,4.787,294.931,292.316,19.308,35.74981
2017-5-21 15:45,5.195,5.705,5.501,283.532,284.415,18.263,43.951244
2017-5-21 16:00,4.991,5.297,5.603,281.56,277.585,16.714,49.158737
2017-5-21 16:15,4.787,4.889,4.94,264.132,263.777,13.33,40.139233
2017-5-21 16:30,4.583,4.889,5.042,267.532,268.222,14.891,38.464584
2017-5-21 16:45,5.042,5.195,5.399,266.482,263.436,12.144,31.959984
2017-5-21 17:00,4.787,5.297,5.246,267.411,264.706,11.618,29.078934
2017-5-21 17:15,4.838,5.093,5.195,273.776,272.209,14.51,21.806946
2017-5-21 17:30,4.175,4.328,4.685,263.911,261.177,11.521,13.85007
2017-5-21 17:45,3.614,3.818,4.124,274.456,274.105,14.158,12.805384
2017-5-21 18:00,3.002,2.543,2.418,259.457,252.82,11.291,9.994609
2017-5-21 18:15,3.614,4.124,4.328,283.616,281.684,17.909,12.752147
2017-5-21 18:30,3.461,4.022,3.92,288.332,285.668,19.474,8.375324
2017-5-21 18:45,2.339,2.798,2.747,286.94,290.828,19.481,2.74097
2017-5-21 19:00,1.017,0.697,1.523,306.108,305.989,20.503,1.931088
2017-5-21 19:15,1.472,1.574,1.625,318.651,315.223,23.659,1.183707
2017-5-21 19:30,0,0,1.37,318.712,322.889,22.898,0.749452
2017-5-21 19:45,0,0,0.223,318.698,322.894,22.884,0.686129
2017-5-21 20:00,0,0,0.223,224.451,322.879,22.823,0.72462
2017-5-21 20:15,0,0.966,1.676,224.592,322.952,22.861,0.772826
2017-5-21 20:30,0,0,0.892,224.566,322.937,37.295,0.729576
2017-5-21 20:45,0,0,0,224.543,322.89,38.463,0.737898
2017-5-21 21:00,0,0,0.869,224.533,322.924,37.473,0.777185
2017-5-21 21:15,0,1.268,2.39,224.378,281.53,355.823,0.807955
2017-5-21 21:30,0.794,1.727,1.931,47.452,10.378,2.462,1.421477
2017-5-21 21:45,2.135,1.727,1.625,111.554,45.975,3.012,1.95964
2017-5-21 22:00,3.257,3.053,2.747,61.871,54.813,3.61,8.774001
2017-5-21 22:15,1.347,2.9,3.512,78.494,62.022,4.966,14.25918
2017-5-21 22:30,0.697,1.045,2.186,78.53,43.671,3.159,15.797074
2017-5-21 22:45,1.727,3.155,5.144,98.104,84.912,5.925,70.33212
2017-5-21 23:00,4.838,6.419,7.082,89.025,81.968,5.84,115.78341
2017-5-21 23:15,6.164,7.439,8.306,79.518,78.608,5.974,127.94225
2017-5-21 23:30,6.368,7.643,8.663,89.489,84.974,6.006,136.38791
2017-5-21 23:45,6.878,8.255,9.428,92.116,87.472,6.118,134.09091
2017-5-22 0:00,9.326,10.346,11.57,91.002,88.377,5.993,128.9419
2017-5-22 0:15,8.867,9.581,10.856,86.48,86.471,6.017,120.47667
2017-5-22 0:30,9.632,10.856,11.927,87.488,87.328,6.01,110.65452
2017-5-22 0:45,9.224,10.142,11.315,88.744,84.968,6.027,107.097824
2017-5-22 1:00,10.244,11.366,12.182,88.797,85.505,5.985,104.91637
2017-5-22 1:15,9.377,10.652,11.468,90.99,90.014,6.046,111.694595
2017-5-22 1:30,9.53,10.754,11.978,94.94,90.683,5.989,124.43642
2017-5-22 1:45,9.632,10.703,12.08,96.326,90.73,6.144,137.15968
2017-5-22 2:00,10.397,11.468,12.488,94.671,93.146,6.303,148.58
2017-5-22 2:15,9.632,11.06,12.131,97.355,91.863,6.088,152.72368
2017-5-22 2:30,10.091,11.213,11.927,90.751,92.817,6.193,155.7269
2017-5-22 2:45,9.02,10.193,11.417,92.755,91.377,5.964,156.81323
2017-5-22 3:00,9.683,11.111,12.182,97.278,92.706,6.172,160.6834
2017-5-22 3:15,10.244,11.162,12.182,92.888,92.177,5.896,160.87636
2017-5-22 3:30,10.601,11.315,12.233,96.256,95.369,6.074,162.07512
2017-5-22 3:45,9.989,10.907,11.468,94.071,92.36,5.895,157.76004
2017-5-22 4:00,9.275,10.856,11.876,89.882,84.671,6.182,152.77776
2017-5-22 4:15,10.244,10.907,11.774,92.304,88.694,5.922,149.89673
2017-5-22 4:30,10.754,12.029,12.743,96.284,93.752,5.93,148.43587
2017-5-22 4:45,10.652,11.876,12.743,93.448,93.345,6.064,139.37743
2017-5-22 5:00,10.244,11.621,12.131,93.387,91.452,5.982,135.29189
2017-5-22 5:15,9.785,10.448,11.723,94.537,92.416,5.862,130.79448
2017-5-22 5:30,10.601,11.417,12.794,94.231,94.55,5.989,131.71118
2017-5-22 5:45,11.06,11.978,12.437,95.834,91.997,6.053,132.23862
2017-5-22 6:00,11.927,12.845,14.018,90.323,89.763,6.069,132.31377
2017-5-22 6:15,11.876,12.539,14.324,92.265,88.832,6.07,134.31384
2017-5-22 6:30,11.162,11.927,12.59,91.635,87.83,5.908,133.72125
2017-5-22 6:45,12.08,13.406,14.987,89.766,88.832,6.17,131.91788
2017-5-22 7:00,12.233,13.763,15.14,89.92,88.706,6.158,114.11482
2017-5-22 7:15,13.304,14.885,16.211,96.46,97.059,6.478,92.031944
2017-5-22 7:30,12.08,13.202,14.12,96.522,93.913,6.482,90.848236
2017-5-22 7:45,12.692,13.661,14.681,92.13,92.356,6.107,92.91668
2017-5-22 8:00,11.264,12.386,13.253,94.848,93.626,6.016,96.0927
2017-5-22 8:15,11.57,12.59,13.457,95.277,93.508,5.986,95.155785
2017-5-22 8:30,10.601,11.468,12.029,104.06,98.289,6.074,91.20447
2017-5-22 8:45,9.479,10.346,11.57,96.777,95.086,5.978,90.67577
2017-5-22 9:00,10.397,12.182,12.539,92.19,89.032,6.098,90.93007
2017-5-22 9:15,11.621,12.845,13.865,90.585,85.479,6.008,90.26404
2017-5-22 9:30,12.539,14.018,14.885,87.396,87.417,6.062,92.69148
2017-5-22 9:45,11.927,13.355,14.018,84.652,88.291,6.181,91.25829
2017-5-22 10:00,13.049,13.508,14.171,91.319,93.41,6.162,90.045784
2017-5-22 10:15,12.641,14.171,15.242,91.356,89.216,6.284,82.790215
2017-5-22 10:30,12.794,14.12,15.701,89.97,87.115,6.107,80.35473
2017-5-22 10:45,12.284,14.12,14.579,86.408,85.566,6.02,76.34459
2017-5-22 11:00,11.519,13.1,14.222,85.149,84.036,6.645,68.97557
2017-5-22 11:15,12.794,13.916,14.12,81.852,79.437,6.058,72.95127
2017-5-22 11:30,10.958,11.519,11.621,79.701,79.256,6.132,71.275
2017-5-22 11:45,11.162,11.417,12.488,79.485,79.355,6.104,66.46519
2017-5-22 12:00,12.743,13.61,14.579,70.541,71.11,5.693,59.47161
2017-5-22 12:15,13.406,13.559,14.732,66.728,66.732,5.598,58.86451
2017-5-22 12:30,11.57,13.151,13.916,74.338,72.245,5.896,57.99672
2017-5-22 12:45,12.539,13.1,14.069,69.148,67.617,5.684,58.55035
2017-5-22 13:00,12.335,13.355,14.018,72.495,69.751,5.93,58.622868
2017-5-22 13:15,13.763,15.293,15.701,72.876,72.014,5.826,54.855377
2017-5-22 13:30,12.947,14.12,14.375,72.9,70.427,5.642,53.98447
2017-5-22 13:45,12.08,13.661,14.426,75.134,69.45,5.683,53.08626
2017-5-22 14:00,12.998,13.763,14.324,72.386,70.309,5.594,52.9695
2017-5-22 14:15,11.621,12.029,12.896,70.659,69.532,5.92,53.41079
2017-5-22 14:30,13.304,14.069,14.987,71.825,69.945,5.922,53.674805
2017-5-22 14:45,13.661,14.987,15.752,70.735,72.286,5.825,53.314327
2017-5-22 15:00,13.049,13.967,14.681,70.692,70.927,6.096,52.510757
2017-5-22 15:15,13.559,14.273,15.191,64.795,66.419,5.711,52.56919
2017-5-22 15:30,13.253,14.273,15.14,70.741,70.098,5.833,52.692516
2017-5-22 15:45,12.335,13.1,13.967,67.678,65.684,5.65,55.654453
2017-5-22 16:00,12.437,13.202,13.916,70.301,68.359,5.87,56.986797
2017-5-22 16:15,11.978,13.559,14.222,69.034,66.306,5.559,56.78693
2017-5-22 16:30,10.193,10.907,11.366,70.191,72.217,5.821,55.894947
2017-5-22 16:45,11.264,12.845,13.559,74.091,72.57,5.775,79.60914
2017-5-22 17:00,10.958,11.774,12.692,73.984,67.402,5.944,90.991936
2017-5-22 17:15,10.397,11.366,12.335,66.33,64.784,5.472,95.69334
2017-5-22 17:30,10.55,11.774,12.233,66.843,64.099,5.518,100.693214
2017-5-22 17:45,10.193,10.907,11.876,64.967,64.82,5.408,100.99218
2017-5-22 18:00,9.428,10.499,11.621,67.685,64.504,5.608,99.876595
2017-5-22 18:15,9.428,10.448,11.57,65.968,63.49,5.402,101.0603
2017-5-22 18:30,10.601,12.08,12.947,70.14,68.614,5.947,99.172165
2017-5-22 18:45,8.714,9.734,10.856,68.521,68.232,5.887,97.853
2017-5-22 19:00,9.275,10.244,11.366,71.421,68.713,6.054,98.044235
2017-5-22 19:15,9.938,11.162,12.182,69.048,70.214,5.84,101.01607
2017-5-22 19:30,9.632,10.754,11.621,73.093,70.424,5.897,99.63876
2017-5-22 19:45,9.683,11.264,11.519,76.291,71.521,6.346,97.85987
2017-5-22 20:00,10.295,11.876,13.508,75.028,74.568,6.217,97.71716
2017-5-22 20:15,11.111,12.029,12.692,74.593,71.594,6.584,97.95033
2017-5-22 20:30,10.244,11.468,12.335,71.569,73.532,6.422,96.1183
2017-5-22 20:45,10.55,12.029,12.947,79.059,79.344,6.16,93.68091
2017-5-22 21:00,10.499,11.57,12.896,83.212,80.067,6.329,93.15225
2017-5-22 21:15,9.749,11.005,11.77,82.099,77.141,6.892,93.405556
2017-5-22 21:30,9.836,11.315,12.437,77.587,77.793,6.4,95.47509
2017-5-22 21:45,10.346,11.162,11.927,76.343,73.859,6.362,97.08952
2017-5-22 22:00,11.162,12.284,14.018,79.155,74.387,6.305,97.16066
2017-5-22 22:15,10.856,11.57,12.896,79.587,78.031,6.663,96.26539
2017-5-22 22:30,10.856,11.927,12.998,78.667,75.124,6.068,97.8501
2017-5-22 22:45,10.193,11.009,12.182,77.942,74.349,6.373,97.45153
2017-5-22 23:00,8.867,10.04,11.06,81.262,76.653,6.165,97.145775
2017-5-22 23:15,10.346,11.468,12.59,73.227,71.851,6.599,99.85605
2017-5-22 23:30,10.142,11.519,12.692,74.246,75.121,5.854,100.21572
2017-5-22 23:45,10.601,11.723,13.61,71.682,71.961,6.126,100.192116
2017-5-23 0:00,10.652,11.825,13.355,75.984,75.388,6.222,99.035515
2017-5-23 0:15,10.958,12.08,12.947,74.454,72.267,6.609,111.79409
2017-5-23 0:30,10.244,11.06,12.437,77.283,78.001,6.347,113.328995
2017-5-23 0:45,10.142,11.723,12.947,81.725,78.252,6.398,109.18234
2017-5-23 1:00,11.009,11.519,12.845,76.656,75.347,6.44,109.05726
2017-5-23 1:15,11.774,13.304,13.559,78.602,77.827,7.001,110.06239
2017-5-23 1:30,11.519,12.692,13.865,74.636,74.127,6.471,112.13406
2017-5-23 1:45,11.111,12.182,13.508,71.827,70.287,6.757,112.9277
2017-5-23 2:00,12.029,13.355,15.089,75.822,71.811,6.242,112.74335
2017-5-23 2:15,12.233,13.1,13.763,74.604,73.089,6.935,111.62184
2017-5-23 2:30,12.488,13.814,14.426,76.268,76.184,6.677,111.78584
2017-5-23 2:45,12.437,12.947,14.12,74.031,73.048,6.587,107.39022
2017-5-23 3:00,10.754,11.519,12.59,72.774,71.563,6.122,101.3928
2017-5-23 3:15,10.448,12.335,12.998,79.208,74.44,7.32,96.83854
2017-5-23 3:30,11.366,12.386,13.457,82.864,81.9,6.738,96.25819
2017-5-23 3:45,10.958,12.08,12.692,84.364,83.793,7.078,93.82191
2017-5-23 4:00,11.417,12.947,14.324,81.509,77.894,6.6,94.661934
2017-5-23 4:15,11.264,12.641,13.763,82.35,81.619,6.658,95.33021
2017-5-23 4:30,9.938,10.907,12.488,84.124,83.86,6.713,95.07349
