date,U10,V10,U100,V100,Target
20120822 6:00,1.05407743467222,-5.273240535,1.75259526038984,-8.189787445,0.416596175211664
20120822 7:00,-0.022494119,-3.76178973,0.349186322509079,-7.270858618,0.42044919552057
20120822 8:00,0.31557983094987,-3.567265817,0.918274042361981,-7.869841461,0.306456156043491
20120822 9:00,1.12243118410994,-3.809934399,2.5676061166662,-7.810614819,0.367916534755676
20120822 10:00,0.709999439191828,-3.840085605,1.65206778891882,-7.921130512,0.459355314219832
20120822 11:00,1.45126814086436,-4.428520442,2.91916829090667,-8.700235617,0.399586489461564
20120822 12:00,2.12464494275754,-4.795684328,4.00338830807153,-8.545757881,0.443473345837232
20120822 13:00,2.79848359430907,-4.151323866,5.20801411027512,-7.069976502,0.273752463924908
20120822 14:00,3.09037257839446,-3.154388811,5.62261893611606,-5.262648045,0.144347332689666
20120822 15:00,2.52414489724148,-2.346628262,5.43235507768221,-4.492701699,0.141058168960003
20120822 16:00,2.1749865555191,-2.505165252,4.79284133261797,-4.852946223,0.183253450336674
20120822 17:00,2.04982529810274,-2.951111322,4.44468686927482,-5.54718016,0.318767029250044
20120822 18:00,1.81566752131272,-3.315843659,3.87446324578948,-6.165091106,0.285969357176657
20120822 19:00,1.60183112949068,-3.757412942,3.38148106931012,-6.903897671,0.22356920732728
20120822 20:00,1.67618892448711,-4.242263795,3.34797191215311,-7.659190002,0.292547687792746
20120822 21:00,2.10755650539811,-4.617208638,3.91989939108712,-7.93944803,0.0583591759443851
20120822 22:00,2.9564361774692,-5.094278535,4.82919024885608,-8.162311167,0.156282298704047
20120822 23:00,3.71340776752607,-6.099967165,5.89523580790188,-9.569707145,0.308523623503104
20120823 0:00,4.19326956256518,-6.278442855,7.19130185251698,-10.58449765,0.364063521812548
20120823 1:00,5.4361400299517,-6.940711287,8.02331208586811,-10.3890419,0.113147257764978
20120823 2:00,6.45042681927236,-6.41581632,9.48451658119122,-9.417420531,0.336904421845105
20120823 3:00,6.68256992246195,-6.072977289,9.95711737505809,-8.920124228,0.132412363518523
20120823 4:00,5.85176547046998,-5.667803889,8.84902390372396,-8.429036369,0.22131378311482
20120823 5:00,5.59194376651548,-5.090963615,8.54360162197326,-7.626905503,0.251856022557715
20120823 6:00,5.52899727122753,-4.133685801,8.30301459652402,-6.169163033,0.566018218166763
20120823 7:00,5.45846148218147,-3.194217807,8.53342087924823,-4.928716076,0.192275159813564
20120823 8:00,5.39283641262595,-2.613419795,9.00977247306644,-4.21412426,0.561601346539885
20120823 9:00,4.54997837642991,-2.34231476,7.93490037272975,-3.783879144,0.712339056249554
20120823 10:00,4.31292455374977,-2.227540366,7.7500395179859,-3.671506322,0.756413848332992
20120823 11:00,4.2039958668685,-2.471930671,7.65841283346069,-4.151418984,0.892021390365104
20120823 12:00,4.23613875807937,-2.850884059,7.57375192027365,-4.687207634,0.968987854469558
20120823 13:00,4.02363853285198,-3.04976038,7.38138946562716,-5.198162512,0.741659601526907
20120823 14:00,4.19596014406579,-3.295634836,7.40443009389958,-5.424149846,0.735927052622919
20120823 15:00,4.44908541235136,-3.469280579,7.44354557910625,-5.437187576,0.837891147183065
20120823 16:00,4.42765681821078,-3.653810101,7.52284820664854,-5.899716597,0.984681878726357
20120823 17:00,4.27319236878078,-3.648862929,7.44140226484835,-5.961801029,0.997180716051536
20120823 18:00,4.3682817552796,-3.624621785,7.56410700611311,-5.76375169,0.991354181931473
20120823 19:00,4.45042469948514,-3.478185489,7.80201488873997,-5.568806573,0.979889093593783
20120823 20:00,4.35712102916471,-3.36786355,7.87435174494408,-5.553285465,0.989474661754423
20120823 21:00,4.55399623783127,-3.307508049,8.28801139671872,-5.412974648,0.998496381753853
20120823 22:00,5.08212179758758,-3.466312276,8.58646790713125,-5.206854333,0.990226475086513
20120823 23:00,6.34953385519381,-3.258036328,10.0642830879531,-5.014392592,0.991260206185685
20120824 0:00,8.01783919484667,-1.979687041,12.0859642617169,-3.133855138,0.996052992370512
20120824 1:00,7.76870354116913,-1.574411918,12.302315871355,-2.361012876,0.990696347501934
20120824 2:00,7.92270120866346,-0.558822533,12.0894665207647,-0.723608641,0.991636113377857
20120824 3:00,8.67432668063441,-0.293703205,12.9621488581849,-0.470200843,0.971337275472885
20120824 4:00,9.64338517364748,0.40813826193274,14.1608541033385,0.521574665967358,0.97180714052253
20120824 5:00,8.51490362106034,0.210818409124804,12.811596878499,0.354408216311269,0.991072254694106
20120824 6:00,7.91185042450397,0.11309364790002,12.2732437649329,0.321329342881088,0.990602363338114
20120824 7:00,7.4285731915543,0.194453018489074,11.801860325089,0.481998156684821,0.495724070946727
20120824 8:00,6.14025124154079,-0.101994343,10.5844658686641,0.130535126489156,0
20120824 9:00,5.73209482200298,-0.296508701,9.89607992016965,-0.127598225,0.478053624448922
20120824 10:00,4.99382416130526,-0.599502219,9.29958259375931,-0.616692997,0.917958815107574
20120824 11:00,4.76554035610364,-0.534975821,9.00678495050828,-0.515684294,0.837045378098011
20120824 12:00,4.38784959978287,-0.412469183,8.57226078844957,-0.226834845,0.753876497935418
20120824 13:00,3.99680403218888,-0.370854332,8.00743129224901,-0.131733084,0.57823511352302
20120824 14:00,3.61953061372039,-0.457824694,7.42962317711001,-0.315438971,0.599943604450889
20120824 15:00,3.11663850171318,-0.549938464,6.96135460581138,-0.494419304,0.516492793894167
20120824 16:00,2.80363511249707,-0.755674804,6.65609748837946,-1.010686007,0.270463300195244
20120824 17:00,2.91422964335343,-0.808044054,6.69970564801259,-1.084522778,0.463584238564148
20120824 18:00,2.77984685491665,-0.767364368,6.64208057992595,-0.975835051,0.35814302352149
20120824 19:00,2.51650667012283,-0.913717719,6.21845845777552,-1.286540183,0.397894928141869
20120824 20:00,2.28029344572774,-1.149846927,5.90800989276823,-1.80044411,0.393947935243935
20120824 21:00,2.24315037687409,-1.322384902,5.81819784971428,-2.24110196,0.385959958970726
20120824 22:00,2.58119403722749,-1.775940014,5.57056580036899,-2.817619468,0.244431910229524
20120824 23:00,3.19217665297733,-2.340779782,5.27724901236042,-3.267728424,0.119255705443106
20120825 0:00,5.93492101821502,-2.006925813,8.25091018353399,-3.221063585,0.326754997105223
20120825 1:00,4.63726261899667,-3.141709408,6.99379368015224,-4.41014515,0.583403803743258
20120825 2:00,5.30734622015167,-3.661262953,7.99907074248489,-5.556812356,0.726717397967975
20120825 3:00,5.6831014582623,-4.304485878,8.63516416902292,-6.533082442,0.868433400305262
20120825 4:00,7.25007229795199,-3.533684483,10.6028131684472,-5.277940783,0.860539405039111
20120825 5:00,5.72004145524358,-2.503106316,8.56930979074604,-3.765446775,0.707170363924809
20120825 6:00,6.69994438591898,-1.779569367,10.078971523063,-2.750969087,0.882811746232698
20120825 7:00,6.13432550740995,-1.262503425,9.78063123359649,-1.872194259,0.898129852774787
20120825 8:00,4.28216200285406,-1.295908372,8.16021441054119,-2.043469713,0.821351349632196
20120825 9:00,3.66490656942497,-1.053544817,7.7610969664389,-1.643387819,0.867023771484204
20120825 10:00,4.13241599358587,-0.853825875,8.32385256262313,-1.370664596,0.823888712656818
20120825 11:00,4.65632842389023,-0.258578141,8.51742452301274,-0.078193672,0.88675873597387
20120825 12:00,4.27580673455621,0.299355556972405,7.67329112873639,0.9393581913226,0.863546636270137
20120825 13:00,4.41204779869146,0.941867738754345,7.59895550477234,1.92704664183225,0.749835518769156
20120825 14:00,4.56536864637719,0.929429726385778,7.73764881659789,1.90069657200985,0.832628487530562
20120825 15:00,4.31274673153749,0.162537420918176,7.56503052202365,0.751394359922808,0.829997170857485
20120825 16:00,4.08236825574027,0.108876281842361,7.52811215844419,0.690789199331287,0.626820772971949
20120825 17:00,3.60890076755013,0.333471248040473,7.51663753192624,1.29244912694277,0.68123294760037
20120825 18:00,3.46868766072872,0.488768716756572,7.191855712,1.67628181068907,0.547222989037656
20120825 19:00,3.28835692277711,0.673562043375272,6.85709595554721,2.1075446201157,0.610280980682349
20120825 20:00,2.90982125478616,0.528925728117943,6.39362082358342,1.91123659993881,0.534818144294329
20120825 21:00,2.68540084301819,0.293314236679102,6.146168008,1.47909545485144,0.489615619059583
20120825 22:00,3.05599242563681,0.230768803054311,5.78496672132743,1.16465128830413,0.522319319596197
20120825 23:00,3.54018442907958,0.133396934797535,5.37587134112258,0.642480737990219,0.544779615438125
20120826 0:00,4.8080604545015,1.29688414893142,6.88253969260873,1.65520175483115,0.301005532272362
20120826 1:00,4.57880424150366,2.42590972047959,6.65264174710927,3.53730825127584,0.207875195697528
20120826 2:00,4.64716320582981,2.01933921925845,6.54563817300774,2.86127052192455,0.182877546301264
20120826 3:00,4.47626579501443,1.32527905556247,6.29200007143373,1.89529100930662,0.120571372197676
20120826 4:00,4.26327365353505,0.889805438140776,6.01150099035276,1.25229086410306,0.21388966868212
20120826 5:00,4.34278592256705,0.682088376379456,6.1035328709586,0.957911196398665,0.13119067461425
20120826 6:00,4.11828069235905,0.199984398154205,6.00357479967857,0.337100473383877,0.18466309178478
20120826 7:00,3.29329592814921,-0.363048305,5.40382637199837,-0.527793894,0.275162105373013
20120826 8:00,1.92143944933015,-0.467870274,4.97669276344493,-1.013988789,0.137205147598842
20120826 9:00,1.83832934007046,-0.582711989,4.79571140971764,-0.997716546,0.0930363692470773
20120826 10:00,1.73327240542185,-0.912207513,4.4531238350222,-1.310833948,0.156376276554345
20120826 11:00,1.427455986,-1.056337719,4.33731338239379,-2.092887805,0.10788459706022
20120826 12:00,1.511645447,-1.231683291,4.53678918102752,-2.629378724,0.0830748970510273
20120826 13:00,1.63864920743354,-1.39816524,4.84326855376277,-3.056894925,0.133446101983472
20120826 14:00,1.58971858033692,-1.408184987,4.80804103965527,-3.205317504,0.156000374623442
20120826 15:00,1.38608082344954,-1.656366412,4.41525425735664,-3.946444206,0.19227515876131
20120826 16:00,1.49221711016646,-1.950407447,4.52578058286892,-4.782738873,0.183159473538631
20120826 17:00,1.81386402652215,-2.075268909,5.00223271117287,-5.025836321,0.26520063212471
20120826 18:00,1.99987236629384,-2.112650273,5.35098510083712,-5.009564078,0.331735733729375
20120826 19:00,1.94806346701507,-2.591671252,4.96656485313902,-5.907002931,0.23390658355874
20120826 20:00,1.96677223619907,-3.088034101,4.68870783561611,-6.743790696,0.203082413721716
20120826 21:00,2.07506722705261,-3.486126355,4.56497119231352,-7.402076888,0.232966821891834
20120826 22:00,2.41434356052399,-3.918516973,4.61076696065327,-7.235902771,0.283150072175938
20120826 23:00,2.46471332371168,-4.721638228,4.42538216766254,-8.147641473,0.326473073024618
20120827 0:00,2.54494516078922,-5.359433659,4.01586231616285,-8.237878457,0.458603505096757
20120827 1:00,3.9804901417562,-5.577706266,5.81003874117667,-8.153837603,0.470068590277687
20120827 2:00,3.61485065151516,-5.579931702,5.29716577042832,-8.108134416,0.387557548753648
20120827 3:00,2.79401141250757,-5.365844803,4.01522012701578,-7.700755391,0.391786477306979
20120827 4:00,3.07437396093521,-5.311544176,4.46179372943101,-7.638125098,0.427685356357182
20120827 5:00,2.58140314661661,-5.496700413,3.85420737534963,-7.965382487,0.465463762950214
20120827 6:00,2.92601544572559,-5.442399786,4.38365518818126,-8.140860155,0.50446385844752
20120827 7:00,2.24379991121833,-4.297190658,3.9659691676826,-7.280398918,0.404849158584352
20120827 8:00,1.07912715795852,-3.245004736,2.62198625818692,-6.783306229,0.276195838576693
20120827 9:00,0.519180845959989,-3.212513378,1.63554637077343,-7.04341943,0.279109103532217
20120827 10:00,0.383282888458258,-3.427935538,1.28984252160787,-7.415815768,0.348933358344006
20120827 11:00,0.596280546777589,-3.433276583,1.63081070160678,-7.590164963,0.386335855640358
20120827 12:00,0.662866652029153,-3.631785433,1.70137217218988,-7.775798896,0.337280322723754
20120827 13:00,0.661698474744037,-3.622883691,1.70137217218988,-7.816423951,0.401841926301071
20120827 14:00,0.589271483066898,-3.568583064,1.62607503244012,-7.915165405,0.562165193648842
20120827 15:00,0.459993196847487,-3.678074492,1.32251863885777,-8.175278605,0.660746153994805
20120827 16:00,0.363423874611301,-3.628669823,1.09994218802515,-8.182613684,0.644300333241979
20120827 17:00,0.316307390778323,-3.63223052,0.976341222775547,-8.203490449,0.540738637324118
20120827 18:00,0.201826016837037,-3.775993656,0.699778143443103,-8.393074039,0.569307381896427
20120827 19:00,0.146142899579881,-3.729704596,0.581859981193482,-8.352448984,0.62324968516168
20120827 20:00,0.0885128201808669,-3.750178603,0.483831629443797,-8.438777226,0.572314621545486
20120827 21:00,-0.138892358,-3.921982227,-0.008677964,-8.675756715,0.546471186228105
20120827 22:00,-0.464813821,-4.445404665,-0.624788522,-8.655444187,0.530119335959798
20120827 23:00,-0.773602016,-5.092561319,-1.092672636,-9.186955325,0.511230134241663
20120828 0:00,-0.795407992,-5.675180343,-1.071835692,-8.688734163,0.491495147654664
20120828 1:00,-0.368364723,-6.422951682,-0.502763763,-9.624615765,0.507095183538629
20120828 2:00,-0.318523865,-6.562536251,-0.397998934,-9.708331037,0.549196484960495
20120828 3:00,-0.460926316,-6.703114304,-0.552848702,-9.88807265,0.378347887785179
20120828 4:00,-0.639678866,-6.763716857,-0.869900157,-10.05180987,0.187952257618951
20120828 5:00,-0.753975569,-6.7289449,-0.969151047,-10.19277162,0.244713838519145
20120828 6:00,-1.091994017,-5.829344709,-1.567872852,-9.432563082,0.19227515876131
20120828 7:00,-1.558924157,-5.391714798,-2.590708413,-9.776657472,0.327788735570172
20120828 8:00,-1.461490902,-5.492553472,-2.407829458,-10.27956466,0.33944177224268
20120828 9:00,-1.690084309,-5.639589174,-2.94865491,-10.60888576,0.491495143445649
20120828 10:00,-0.998308195,-5.439402052,-1.421293991,-10.44391743,0.774551250398338
20120828 11:00,-1.258754782,-5.942105197,-1.846326738,-10.93820687,0.827553785683161
20120828 12:00,-1.62412949,-7.105475516,-2.521324689,-12.28134454,0.864768329383427
20120828 13:00,-1.122722967,-7.206810933,-1.658852834,-12.52756593,0.70200166528654
20120828 14:00,-0.714627524,-7.134286566,-1.063347494,-12.63836555,0.548726603074788
20120828 15:00,-0.119535178,-7.018545625,-0.075433541,-12.29304006,0.325063426315243
20120828 16:00,1.24940206241519,-5.8939212,2.03502635752948,-10.72707203,0.452495053209614
20120828 17:00,2.44295944298098,-4.868645222,4.2939030967129,-8.845940625,0.430128738374745
20120828 18:00,2.04385783849037,-4.029647583,4.03520748968274,-7.476949708,0.422140768415058
20120828 19:00,2.14054160746556,-3.052555602,4.35593490301676,-5.725084532,0.333615258115442
20120828 20:00,2.71989473473549,-1.938859507,5.31444118412673,-3.342892603,0.311624837845697
20120828 21:00,3.14223042324338,-1.499739369,5.53132275875948,-2.318611629,0.384832244759987
20120828 22:00,3.4229131479039,-1.686017708,5.62092425675394,-2.463882248,0.216802923115105
20120828 23:00,3.77704555752233,-2.133085721,5.57451527574142,-2.979100502,0.0592989355067835
20120829 0:00,4.30618308385165,-2.439575682,6.05606589060396,-3.465387743,0.0984869814434126
20120829 1:00,4.88275131709139,-2.438100591,6.8344763877065,-3.427790421,0.285311529060641
20120829 2:00,5.24465567345327,-3.769721351,7.39734637695981,-5.40330712,0.538765146662548
20120829 3:00,5.97761686726521,-4.445476811,8.65012620477073,-6.569091683,0.402781685863471
20120829 4:00,5.83537205701971,-4.428136671,8.85088625859831,-6.542930125,0.597124316293409
20120829 5:00,6.57252813799706,-4.86980024,9.98821746423124,-7.391585554,0.856686383677951
20120829 6:00,6.95616963694337,-3.745241153,10.4365661294767,-5.759997635,0.920590147564461
20120829 7:00,6.53820633391638,-2.255519115,10.1430762586387,-3.38631478,0.957804693369235
20120829 8:00,5.5775771730359,-1.149320177,9.08363809929449,-1.662842363,0.938633557047955
20120829 9:00,5.92613416114418,-0.59902573,9.72393748575151,-0.672531666,0.92566485151637
20120829 10:00,4.81944665623146,-0.804557391,8.58150614018301,-0.989022714,0.907433495802568
20120829 11:00,3.75814020338098,-1.679214459,7.4274835674882,-2.635924716,0.920120274096785
20120829 12:00,3.91220696836539,-2.015307174,7.68341786243699,-3.446933025,0.887228633643386
20120829 13:00,4.34237357950996,-2.120878027,8.15587628010513,-3.496703794,0.921247980941746
20120829 14:00,5.12948695309364,-2.009697129,8.98905368594385,-3.342286791,0.9818625832031
20120829 15:00,5.86626168069232,-1.477252827,9.75036548359948,-2.1682071,0.987689100487099
20120829 16:00,6.03291310717298,-0.876977976,10.2575975826465,-1.004336797,0.985057776448244
20120829 17:00,6.23655581138503,-0.78211721,10.1120117699402,-0.868424311,0.947373355071287
20120829 18:00,6.25791160059079,-0.949908565,10.3619186267833,-1.227029086,0.936660083222447
20120829 19:00,5.99973536322831,-0.74998695,9.8625685621821,-0.840348492,0.859881589550143
20120829 20:00,6.29871641210894,-0.09412165,10.1444672058938,0.270560607591746,0.984587919816631
20120829 21:00,5.71448303597996,-0.256302961,9.42117463321245,0.0504206654106234,0.997650594780481
