date,风速,预测功率,风向,温度,湿度,气压,实际风速,实际功率（计量口径一）,Target
2021/08/27 04:15:00,3.2,0.00326,346,20.1,94,1000,3.6,6396.0,0.006203
2021/08/27 04:30:00,3.1,0.003243,351,20.1,94,1000,3.7,6865.0,0.00678
2021/08/27 04:45:00,3.1,0.003226,354,20.0,93,1000,3.3,2860.0,0.002625
2021/08/27 05:00:00,3.1,0.003209,0,20.0,93,1000,3.2,3653.0,0.003706
2021/08/27 05:15:00,3.1,0.003215,2,20.0,93,1000,3.6,3354.0,0.003181
2021/08/27 05:30:00,3.1,0.003242,4,20.0,93,1000,4.4,13874.0,0.013649
2021/08/27 05:45:00,3.1,0.00327,6,19.9,93,1000,3.0,1805.0,0.001564
2021/08/27 06:00:00,3.1,0.003297,7,19.9,93,1000,2.5,51.0,-0.000101
2021/08/27 06:15:00,3.1,0.003246,6,19.9,93,1000,3.2,724.0,0.000719
2021/08/27 06:30:00,3.0,0.003115,0,19.9,93,1000,3.8,4797.0,0.004645
2021/08/27 06:45:00,2.9,0.002984,358,20.0,93,1001,2.8,1219.0,0.001101
2021/08/27 07:00:00,2.8,0.002853,352,20.0,93,1001,2.3,332.0,0.000252
2021/08/27 07:15:00,2.7,0.00262,352,20.0,93,1001,2.8,235.0,5.1e-05
2021/08/27 07:30:00,2.6,0.002285,353,20.1,92,1001,2.1,-115.0,-0.000298
2021/08/27 07:45:00,2.5,0.001949,355,20.1,92,1001,2.8,-96.0,-0.000242
2021/08/27 08:00:00,2.4,0.001614,358,20.2,91,1001,2.9,-117.0,-0.000318
2021/08/27 08:15:00,2.2,0.001434,0,20.2,91,1001,2.7,166.0,6.4e-05
2021/08/27 08:30:00,2.1,0.001411,5,20.2,90,1001,2.7,29.0,-0.000146
2021/08/27 08:45:00,2.0,0.001388,15,20.3,90,1001,2.5,-95.0,-0.00029
2021/08/27 09:00:00,1.9,0.001365,21,20.3,89,1001,2.6,-98.0,-0.000288
2021/08/27 09:15:00,1.9,0.001395,25,20.4,88,1001,2.6,-114.0,-0.000304
2021/08/27 09:30:00,1.8,0.001479,27,20.6,87,1001,2.4,-121.0,-0.000309
2021/08/27 09:45:00,1.7,0.001563,31,20.8,85,1002,2.1,-100.0,-0.000293
2021/08/27 10:00:00,1.7,0.00162,33,21.0,84,1002,2.0,-103.0,-0.00027
2021/08/27 10:15:00,1.6,0.001664,30,21.2,83,1002,2.0,-103.0,-0.000224
2021/08/27 10:30:00,1.7,0.001701,24,21.3,82,1002,2.2,423.0,0.000209
2021/08/27 10:45:00,1.8,0.001724,16,21.4,82,1002,2.2,-95.0,-0.000285
2021/08/27 11:00:00,1.9,0.001738,12,21.5,81,1002,2.6,-129.0,-0.000336
2021/08/27 11:15:00,2.0,0.001801,9,21.7,81,1002,2.6,-129.0,-0.000298
2021/08/27 11:30:00,2.1,0.001892,5,21.8,80,1002,1.7,-103.0,-0.000285
2021/08/27 11:45:00,2.2,0.001959,3,22.0,80,1001,2.2,-131.0,-0.00033
2021/08/27 12:00:00,2.3,0.002025,0,22.1,79,1001,2.4,-102.0,-0.000286
2021/08/27 12:15:00,2.4,0.002078,2,22.2,79,1001,1.8,-95.0,-0.000282
2021/08/27 12:30:00,2.5,0.002118,5,22.1,80,1001,1.7,-88.0,-0.000237
2021/08/27 12:45:00,2.6,0.002159,7,22.0,81,1001,1.9,-100.0,-0.000266
2021/08/27 13:00:00,2.7,0.002199,8,21.9,82,1001,2.6,273.0,-0.000185
2021/08/27 13:15:00,2.7,0.002272,13,22.0,82,1001,2.0,-104.0,-0.000294
2021/08/27 13:30:00,2.5,0.002379,18,22.1,81,1001,2.9,-133.0,-0.000326
2021/08/27 13:45:00,2.5,0.002486,27,22.3,80,1000,2.3,-101.0,-0.000287
2021/08/27 14:00:00,2.4,0.002593,33,22.4,79,1000,1.9,-90.0,-0.000277
2021/08/27 14:15:00,2.3,0.002613,38,22.5,78,1000,1.6,-93.0,-0.000274
2021/08/27 14:30:00,2.2,0.002546,39,22.5,78,1000,2.2,-94.0,-0.000275
2021/08/27 14:45:00,2.1,0.002479,43,22.5,78,1000,2.4,-124.0,-0.000304
2021/08/27 15:00:00,2.0,0.002412,45,22.5,78,1000,1.8,-101.0,-0.000294
2021/08/27 15:15:00,1.8,0.002406,45,22.5,78,1000,1.8,-134.0,-0.000322
2021/08/27 15:30:00,1.7,0.002463,45,22.5,79,1000,1.3,-96.0,-0.000278
2021/08/27 15:45:00,1.6,0.00252,45,22.4,79,1000,0.5,-95.0,-0.000271
2021/08/27 16:00:00,1.4,0.002577,45,22.4,80,1000,0.8,-93.0,-0.000268
2021/08/27 16:15:00,1.4,0.002629,45,22.4,80,1000,0.6,-93.0,-0.000274
2021/08/27 16:30:00,1.4,0.002676,51,22.3,81,1000,0.6,-110.0,-0.000282
2021/08/27 16:45:00,1.5,0.002723,53,22.2,82,1000,0.7,-107.0,-0.000287
2021/08/27 17:00:00,1.5,0.00277,58,22.1,83,1000,0.3,-123.0,-0.00031
2021/08/27 17:15:00,1.8,0.002858,63,22.0,84,1000,0.3,-97.0,-0.000282
2021/08/27 17:30:00,2.0,0.002986,70,21.9,85,1000,0.2,-90.0,-0.000283
2021/08/27 17:45:00,2.3,0.003113,72,21.7,86,1000,0.2,-101.0,-0.000281
2021/08/27 18:00:00,2.6,0.003241,77,21.6,87,1000,0.4,-99.0,-0.000286
2021/08/27 18:15:00,2.9,0.003474,80,21.5,88,1000,0.2,-110.0,-0.000306
2021/08/27 18:30:00,3.2,0.003812,86,21.4,88,1000,1.1,-133.0,-0.000317
2021/08/27 18:45:00,3.5,0.004149,90,21.3,89,1000,2.1,-110.0,-0.000299
2021/08/27 19:00:00,3.8,0.004487,93,21.2,89,1000,2.7,-128.0,-0.00032
2021/08/27 19:15:00,3.8,0.004682,93,21.1,89,1000,3.4,1621.0,0.001445
2021/08/27 19:30:00,3.5,0.004734,90,21.0,90,1000,2.6,960.0,0.000803
2021/08/27 19:45:00,3.2,0.004787,88,20.9,91,1001,1.9,-100.0,-0.000315
2021/08/27 20:00:00,2.9,0.004839,84,20.8,92,1001,1.5,-119.0,-0.000311
2021/08/27 20:15:00,2.9,0.005079,78,20.8,92,1001,2.3,-99.0,-0.000271
2021/08/27 20:30:00,3.2,0.005506,72,20.8,92,1001,1.8,-103.0,-0.00029
2021/08/27 20:45:00,3.4,0.005933,67,20.9,91,1001,1.9,-99.0,-0.000289
2021/08/27 21:00:00,3.7,0.00636,63,20.9,91,1001,1.9,-77.0,-0.000252
2021/08/27 21:15:00,3.9,0.006522,59,20.9,91,1001,1.7,-152.0,-0.000348
2021/08/27 21:30:00,3.9,0.006421,54,20.9,91,1001,2.1,-98.0,-0.000283
2021/08/27 21:45:00,3.9,0.006319,50,20.8,92,1001,1.3,-124.0,-0.00031
2021/08/27 22:00:00,4.0,0.006218,46,20.8,92,1001,1.2,-103.0,-0.000289
2021/08/27 22:15:00,4.2,0.006262,43,20.8,92,1001,1.4,-101.0,-0.000285
2021/08/27 22:30:00,4.5,0.006451,41,20.7,92,1001,1.7,-104.0,-0.000292
2021/08/27 22:45:00,4.9,0.006641,39,20.7,93,1001,1.7,-79.0,-0.000257
2021/08/27 23:00:00,5.2,0.00683,38,20.6,93,1001,1.1,-153.0,-0.000329
2021/08/27 23:15:00,5.3,0.007123,37,20.6,93,1001,1.6,-98.0,-0.000273
2021/08/27 23:30:00,5.1,0.007518,36,20.6,93,1001,1.8,-127.0,-0.000309
2021/08/27 23:45:00,4.8,0.007913,36,20.5,94,1001,1.9,-101.0,-0.000297
2021/08/28 00:00:00,2.6,0.001855,74,19.6,96,1001,1.9,-103.0,-0.000277
2021/08/28 00:15:00,2.8,0.001961,77,19.6,96,1001,1.7,-98.0,-0.000275
2021/08/28 00:30:00,2.9,0.002163,80,19.6,96,1001,2.3,-78.0,-0.000262
2021/08/28 00:45:00,3.2,0.002366,85,19.7,95,1000,2.7,-155.0,-0.00034
2021/08/28 01:00:00,3.4,0.002517,87,19.7,95,1000,2.6,-99.0,-0.000278
2021/08/28 01:15:00,3.4,0.002597,87,19.7,95,1000,2.4,-129.0,-0.000317
2021/08/28 01:30:00,3.1,0.002578,84,19.7,95,1000,2.8,-176.0,-0.00036
2021/08/28 01:45:00,2.8,0.002518,82,19.7,96,1000,3.1,-98.0,-0.000271
2021/08/28 02:00:00,2.5,0.002457,79,19.7,96,1000,2.8,913.0,0.000768
2021/08/28 02:15:00,2.5,0.002461,78,19.7,96,1000,3.0,1115.0,0.000961
2021/08/28 02:30:00,2.4,0.002529,75,19.7,96,1000,3.1,1207.0,0.001096
2021/08/28 02:45:00,2.3,0.002597,75,19.7,96,1000,3.9,5212.0,0.005162
2021/08/28 03:00:00,2.2,0.002665,72,19.7,96,1000,3.9,7030.0,0.006846
2021/08/28 03:15:00,2.3,0.002817,72,19.7,96,1000,4.2,8557.0,0.00835
2021/08/28 03:30:00,2.6,0.003052,72,19.7,96,1000,3.9,6692.0,0.006573
2021/08/28 03:45:00,2.8,0.003288,73,19.7,96,1000,3.7,5953.0,0.005795
2021/08/28 04:00:00,3.1,0.003523,73,19.7,96,1000,3.3,4529.0,0.004298
2021/08/28 04:15:00,3.4,0.003854,73,19.7,96,1000,2.7,1024.0,0.000875
2021/08/28 04:30:00,3.6,0.00428,72,19.8,96,1000,2.8,547.0,0.000339
2021/08/28 04:45:00,3.9,0.004684,72,19.8,96,1000,2.5,103.0,-6.6e-05
2021/08/28 05:00:00,4.1,0.0049,72,19.9,96,1000,2.3,-99.0,-0.000303
2021/08/28 05:15:00,4.3,0.005159,69,19.9,96,1000,1.5,-153.0,-0.000356
2021/08/28 05:30:00,4.3,0.00546,67,20.0,96,1000,1.3,-133.0,-0.000319
2021/08/28 05:45:00,4.3,0.005761,65,20.0,96,1000,2.1,-124.0,-0.000316
2021/08/28 06:00:00,4.4,0.006062,63,20.1,96,1000,2.8,-166.0,-0.000348
2021/08/28 06:15:00,4.4,0.006317,62,20.1,96,1000,3.1,225.0,6.1e-05
2021/08/28 06:30:00,4.4,0.006526,60,20.2,96,1000,3.2,1841.0,0.002079
2021/08/28 06:45:00,4.4,0.006734,60,20.3,96,1000,3.3,2327.0,0.002189
2021/08/28 07:00:00,4.4,0.006888,58,20.4,96,1000,3.4,3733.0,0.003266
2021/08/28 07:15:00,4.4,0.006822,58,20.4,96,1000,3.3,3624.0,0.003478
2021/08/28 07:30:00,4.2,0.006568,59,20.5,96,1000,2.9,1249.0,0.001077
2021/08/28 07:45:00,4.1,0.006313,59,20.6,96,1001,3.5,3300.0,0.002994
2021/08/28 08:00:00,3.9,0.006059,60,20.7,96,1001,3.0,2372.0,0.00221
2021/08/28 08:15:00,4.0,0.00625,60,20.7,96,1001,2.5,-148.0,-0.000326
2021/08/28 08:30:00,4.3,0.006885,61,20.8,96,1001,2.4,-44.0,-0.000263
2021/08/28 08:45:00,4.7,0.007343,62,20.9,96,1001,1.9,-128.0,-0.000318
2021/08/28 09:00:00,5.0,0.007754,62,21.0,96,1001,1.9,-108.0,-0.000288
2021/08/28 09:15:00,5.1,0.008586,64,21.1,96,1001,2.5,-43.0,-0.000232
2021/08/28 09:30:00,5.1,0.00881,66,21.4,96,1001,2.5,-15.0,-0.000209
2021/08/28 09:45:00,5.2,0.009034,68,21.7,95,1001,3.5,666.0,0.000389
2021/08/28 10:00:00,5.2,0.009258,70,22.0,95,1001,3.9,6794.0,0.006247
2021/08/28 10:15:00,5.3,0.009598,73,22.2,95,1001,3.1,1951.0,0.00178
2021/08/28 10:30:00,5.5,0.010054,75,22.5,94,1001,3.6,3563.0,0.00339
2021/08/28 10:45:00,5.7,0.010509,77,22.8,93,1001,3.7,6324.0,0.006206
2021/08/28 11:00:00,5.8,0.010965,79,23.1,92,1001,4.3,11293.0,0.010809
2021/08/28 11:15:00,6.0,0.011339,80,23.2,91,1001,3.8,7490.0,0.006938
2021/08/28 11:30:00,6.1,0.01163,81,23.3,91,1001,4.6,13388.0,0.01235
2021/08/28 11:45:00,6.2,0.011921,83,23.4,92,1001,3.7,6182.0,0.005667
2021/08/28 12:00:00,6.2,0.012212,84,23.5,92,1001,4.1,9707.0,0.009523
2021/08/28 12:15:00,6.3,0.012495,85,23.5,92,1001,5.2,22501.0,0.022092
2021/08/28 12:30:00,6.3,0.012772,84,23.4,92,1001,5.2,23201.0,0.023099
2021/08/28 12:45:00,6.4,0.013048,83,23.4,93,1000,5.2,25639.0,0.025418
2021/08/28 13:00:00,6.4,0.013325,82,23.3,93,1000,5.7,32026.0,0.0315
2021/08/28 13:15:00,6.4,0.01361,81,23.2,93,1000,5.5,24092.0,0.023796
2021/08/28 13:30:00,6.3,0.013905,80,23.0,92,1000,5.0,18774.0,0.018559
2021/08/28 13:45:00,6.3,0.014199,78,22.8,92,1000,4.8,17636.0,0.01729
2021/08/28 14:00:00,6.3,0.014494,77,22.6,91,1000,4.5,13794.0,0.013382
2021/08/28 14:15:00,6.2,0.014645,75,22.5,91,1000,4.2,11470.0,0.011233
2021/08/28 14:30:00,6.2,0.014653,73,22.4,90,1000,3.7,6986.0,0.006852
2021/08/28 14:45:00,6.0,0.014662,72,22.3,90,1000,3.5,5214.0,0.005094
2021/08/28 15:00:00,6.0,0.01467,69,22.2,89,1000,3.5,5341.0,0.005192
2021/08/28 15:15:00,6.0,0.014773,67,22.2,89,1000,3.9,6468.0,0.00632
2021/08/28 15:30:00,6.0,0.01497,66,22.2,90,1000,3.9,8453.0,0.008186
2021/08/28 15:45:00,6.0,0.015167,66,22.1,90,1000,4.2,10053.0,0.009818
2021/08/28 16:00:00,6.1,0.015364,65,22.1,91,1000,4.9,18134.0,0.01794
2021/08/28 16:15:00,6.1,0.015288,64,22.1,91,1000,4.6,15282.0,0.015134
2021/08/28 16:30:00,6.0,0.014927,63,22.1,91,1000,4.1,11002.0,0.01077
2021/08/28 16:45:00,6.0,0.014566,64,22.1,90,1000,3.9,7968.0,0.007603
2021/08/28 17:00:00,5.9,0.014205,64,22.1,90,1000,3.4,4379.0,0.004209
2021/08/28 17:15:00,5.9,0.013898,65,22.0,90,1000,3.5,4547.0,0.004442
2021/08/28 17:30:00,5.7,0.013645,65,21.9,90,1000,3.5,4564.0,0.004446
2021/08/28 17:45:00,5.7,0.013392,66,21.7,89,1000,4.1,8167.0,0.007957
2021/08/28 18:00:00,5.6,0.013139,67,21.6,89,1000,3.7,6768.0,0.006634
2021/08/28 18:15:00,5.5,0.012915,66,21.4,89,1000,3.9,7469.0,0.007316
2021/08/28 18:30:00,5.3,0.01272,64,21.3,90,1000,3.3,3291.0,0.003126
2021/08/28 18:45:00,5.1,0.012526,62,21.2,91,1000,3.1,1958.0,0.001795
2021/08/28 19:00:00,5.0,0.012331,60,21.1,92,1000,3.1,1375.0,0.001205
2021/08/28 19:15:00,4.9,0.012185,58,21.0,92,1000,3.0,2366.0,0.002155
2021/08/28 19:30:00,5.0,0.012086,56,20.9,92,1000,3.6,5230.0,0.004984
2021/08/28 19:45:00,5.1,0.011987,54,20.8,93,1000,3.7,5343.0,0.005149
2021/08/28 20:00:00,5.1,0.011888,51,20.7,93,1000,3.5,5200.0,0.005059
2021/08/28 20:15:00,5.3,0.011781,51,20.7,93,1000,4.1,9702.0,0.009545
2021/08/28 20:30:00,5.3,0.011664,52,20.7,93,1000,4.2,10677.0,0.010507
2021/08/28 20:45:00,5.4,0.011547,52,20.7,94,1000,4.0,9462.0,0.009011
2021/08/28 21:00:00,5.5,0.01143,53,20.7,94,1000,5.0,17678.0,0.01757
2021/08/28 21:15:00,5.4,0.011283,54,20.7,94,1000,5.1,21977.0,0.021406
2021/08/28 21:30:00,5.4,0.011106,56,20.7,94,1000,4.7,15424.0,0.015078
2021/08/28 21:45:00,5.3,0.010928,58,20.7,95,1000,4.9,16852.0,0.01643
2021/08/28 22:00:00,5.3,0.010751,61,20.7,95,1000,4.9,17253.0,0.016921
2021/08/28 22:15:00,5.2,0.010543,62,20.7,95,1000,4.8,17149.0,0.016788
2021/08/28 22:30:00,5.1,0.010304,65,20.7,95,1000,4.9,18619.0,0.01833
2021/08/28 22:45:00,4.8,0.010066,68,20.8,96,1000,4.7,16514.0,0.016288
2021/08/28 23:00:00,4.7,0.009776,72,20.8,96,1000,4.7,14732.0,0.014516
2021/08/28 23:15:00,4.6,0.009351,74,20.8,96,1000,4.1,10106.0,0.00988
2021/08/28 23:30:00,4.3,0.008902,75,20.8,96,1000,4.1,9452.0,0.009196
2021/08/28 23:45:00,4.2,0.008454,79,20.8,97,1000,3.8,7385.0,0.007176
2021/08/29 00:00:00,3.7,0.005816,103,21.7,98,1000,3.4,3945.0,0.003721
2021/08/29 00:15:00,3.6,0.005638,103,21.7,98,1000,2.8,943.0,0.000789
2021/08/29 00:30:00,3.5,0.005619,102,21.8,98,1000,2.6,83.0,-9.9e-05
2021/08/29 00:45:00,3.3,0.0056,102,21.8,98,1000,2.3,-142.0,-0.00034
2021/08/29 01:00:00,3.2,0.005495,101,21.9,98,1000,2.4,-141.0,-0.000341
2021/08/29 01:15:00,3.0,0.005273,102,21.9,98,1000,2.3,-133.0,-0.000339
2021/08/29 01:30:00,2.9,0.005104,102,21.9,98,1000,2.2,-127.0,-0.000334
2021/08/29 01:45:00,2.7,0.004935,105,21.9,98,1000,2.3,-94.0,-0.000279
2021/08/29 02:00:00,2.6,0.004766,106,21.9,98,1000,2.6,-97.0,-0.000285
2021/08/29 02:15:00,2.4,0.004675,107,21.9,98,1000,2.7,12.0,-0.000172
2021/08/29 02:30:00,2.2,0.00466,108,21.9,98,1000,2.5,-89.0,-0.000275
2021/08/29 02:45:00,1.9,0.004645,108,21.8,99,1000,1.7,-92.0,-0.000275
2021/08/29 03:00:00,1.7,0.00463,111,21.8,99,1000,1.7,-87.0,-0.000276
2021/08/29 03:15:00,1.5,0.004665,113,21.8,99,1000,2.0,-113.0,-0.000295
2021/08/29 03:30:00,1.4,0.004749,111,21.7,99,1000,1.9,-102.0,-0.000275
2021/08/29 03:45:00,1.2,0.004834,114,21.7,99,1000,2.3,-99.0,-0.00027
2021/08/29 04:00:00,1.1,0.004918,112,21.6,99,1000,2.6,-108.0,-0.000272
2021/08/29 04:15:00,0.9,0.004984,108,21.6,99,1000,2.8,172.0,2.6e-05
2021/08/29 04:30:00,0.8,0.005033,104,21.5,99,1000,2.9,384.0,0.000107
2021/08/29 04:45:00,0.7,0.005081,98,21.5,99,1000,2.5,-112.0,-0.000284
2021/08/29 05:00:00,0.6,0.00513,90,21.4,99,1000,2.7,-5.0,-0.000183
2021/08/29 05:15:00,0.6,0.005159,81,21.4,99,1000,2.6,-100.0,-0.000281
2021/08/29 05:30:00,0.7,0.00518,63,21.4,99,1000,2.5,56.0,-0.000108
2021/08/29 05:45:00,0.9,0.0052,49,21.5,99,1000,2.2,-41.0,-0.000199
2021/08/29 06:00:00,1.1,0.005221,41,21.5,99,1000,2.1,-93.0,-0.00027
2021/08/29 06:15:00,1.2,0.005306,35,21.6,99,1000,2.0,-100.0,-0.000277
2021/08/29 06:30:00,1.4,0.005456,36,21.7,99,1000,2.6,-80.0,-0.000263
2021/08/29 06:45:00,1.6,0.005607,35,21.9,98,1000,2.6,-106.0,-0.000288
2021/08/29 07:00:00,1.7,0.005757,36,22.0,98,1000,3.0,-180.0,-0.000351
2021/08/29 07:15:00,1.8,0.005557,34,22.2,98,1000,3.1,824.0,0.000735
2021/08/29 07:30:00,1.7,0.004975,31,22.5,97,1000,2.9,1660.0,0.001517
2021/08/29 07:45:00,1.6,0.004392,30,22.7,96,1000,2.9,1173.0,0.000927
2021/08/29 08:00:00,1.6,0.00381,27,23.0,95,1000,2.8,273.0,0.000195
2021/08/29 08:15:00,1.6,0.003538,27,23.3,93,1000,3.0,425.0,0.000228
2021/08/29 08:30:00,1.6,0.003575,30,23.6,92,1000,3.0,583.0,0.000436
2021/08/29 08:45:00,1.7,0.003612,33,23.9,91,1001,3.0,1167.0,0.000963
2021/08/29 09:00:00,1.7,0.003649,36,24.2,90,1001,4.0,9635.0,0.010028
2021/08/29 09:15:00,1.6,0.003654,38,24.5,88,1001,3.0,2173.0,0.002034
2021/08/29 09:30:00,1.6,0.003629,40,24.8,87,1001,3.8,5885.0,0.005643
2021/08/29 09:45:00,1.6,0.003604,45,25.1,86,1001,3.0,1447.0,0.001327
2021/08/29 10:00:00,1.5,0.003579,48,25.4,85,1001,3.0,1812.0,0.001872
2021/08/29 10:15:00,1.4,0.003649,51,25.6,84,1001,3.5,1846.0,0.00165
2021/08/29 10:30:00,1.4,0.003816,54,25.8,83,1001,3.2,3613.0,0.00349
2021/08/29 10:45:00,1.4,0.003983,60,25.9,82,1001,3.6,4970.0,0.004912
2021/08/29 11:00:00,1.3,0.00415,63,26.1,81,1001,3.6,7851.0,0.007637
2021/08/29 11:15:00,1.3,0.004337,67,26.3,81,1001,4.3,12345.0,0.012183
2021/08/29 11:30:00,1.3,0.004545,63,26.5,80,1001,3.9,7245.0,0.007116
2021/08/29 11:45:00,1.4,0.004752,65,26.7,79,1000,3.5,5392.0,0.004881
2021/08/29 12:00:00,1.5,0.00496,62,26.9,78,1000,3.5,3117.0,0.0029
2021/08/29 12:15:00,1.6,0.005215,63,27.0,78,1000,3.0,2027.0,0.001902
2021/08/29 12:30:00,1.7,0.005517,69,27.1,78,1000,3.0,1745.0,0.00157
2021/08/29 12:45:00,1.9,0.005818,74,27.2,78,1000,3.4,3530.0,0.003538
2021/08/29 13:00:00,2.0,0.00612,79,27.3,78,1000,3.9,9071.0,0.009213
2021/08/29 13:15:00,2.2,0.006448,82,27.3,78,1000,4.4,12827.0,0.012658
2021/08/29 13:30:00,2.4,0.006802,85,27.3,78,1000,4.6,12354.0,0.011696
2021/08/29 13:45:00,2.5,0.007157,88,27.3,79,1000,4.3,10720.0,0.01055
2021/08/29 14:00:00,2.7,0.007511,90,27.3,79,1000,3.9,8770.0,0.00887
2021/08/29 14:15:00,2.9,0.007778,90,27.2,80,1000,4.2,10484.0,0.010449
2021/08/29 14:30:00,3.0,0.007958,90,27.0,81,1000,3.7,7021.0,0.006477
2021/08/29 14:45:00,3.1,0.008137,88,26.7,82,1000,3.4,4945.0,0.004393
2021/08/29 15:00:00,3.2,0.008317,88,26.5,83,1000,3.5,4850.0,0.004705
2021/08/29 15:15:00,3.4,0.008586,88,26.3,84,1000,4.3,10630.0,0.010424
2021/08/29 15:30:00,3.8,0.008945,87,26.1,85,1000,4.1,9510.0,0.009174
2021/08/29 15:45:00,4.1,0.009303,86,25.9,86,1000,3.9,9028.0,0.009281
2021/08/29 16:00:00,4.5,0.009662,85,25.7,87,1000,4.0,9322.0,0.009063
2021/08/29 16:15:00,4.8,0.010112,85,25.5,87,1000,4.1,9989.0,0.00977
2021/08/29 16:30:00,5.0,0.010654,85,25.4,88,1000,3.8,7266.0,0.007031
2021/08/29 16:45:00,5.1,0.011195,87,25.3,88,1000,3.8,8146.0,0.007918
2021/08/29 17:00:00,5.3,0.011737,87,25.2,89,1000,4.3,10690.0,0.010539
2021/08/29 17:15:00,5.4,0.012076,87,25.1,89,1000,4.3,11288.0,0.011069
2021/08/29 17:30:00,5.4,0.012211,88,25.0,89,1000,4.5,12220.0,0.012205
2021/08/29 17:45:00,5.5,0.012346,88,24.9,90,1000,3.8,7663.0,0.007457
2021/08/29 18:00:00,5.5,0.012481,89,24.8,90,1000,3.9,7988.0,0.007957
2021/08/29 18:15:00,5.5,0.012685,89,24.6,90,1000,4.0,8374.0,0.008166
2021/08/29 18:30:00,5.6,0.012958,89,24.4,91,1000,4.0,8913.0,0.009103
2021/08/29 18:45:00,5.7,0.013231,88,24.3,91,1000,4.6,12640.0,0.012432
2021/08/29 19:00:00,5.8,0.013504,88,24.1,92,1000,4.8,14693.0,0.014401
2021/08/29 19:15:00,5.8,0.013697,88,24.0,92,1000,5.5,22528.0,0.022464
2021/08/29 19:30:00,5.7,0.01381,88,23.9,92,1000,5.1,19630.0,0.019725
2021/08/29 19:45:00,5.6,0.013923,87,23.9,92,1001,5.3,23144.0,0.022531
2021/08/29 20:00:00,5.5,0.014036,87,23.8,92,1001,5.3,23745.0,0.023497
2021/08/29 20:15:00,5.5,0.014049,87,23.8,92,1001,5.2,21093.0,0.020805
2021/08/29 20:30:00,5.4,0.013962,87,23.7,93,1001,5.5,25975.0,0.025451
2021/08/29 20:45:00,5.4,0.013875,88,23.7,93,1001,5.5,25373.0,0.02488
2021/08/29 21:00:00,5.3,0.013788,88,23.6,94,1001,6.2,33742.0,0.033204
2021/08/29 21:15:00,5.3,0.01367,88,23.6,94,1001,6.3,37352.0,0.037256
2021/08/29 21:30:00,5.2,0.013521,89,23.5,94,1001,6.2,36296.0,0.035422
2021/08/29 21:45:00,5.2,0.013372,89,23.5,95,1001,6.3,35582.0,0.034719
2021/08/29 22:00:00,5.1,0.013223,90,23.4,95,1001,5.1,21147.0,0.020841
2021/08/29 22:15:00,5.1,0.013071,90,23.4,95,1001,5.5,28050.0,0.02757
2021/08/29 22:30:00,5.0,0.012916,91,23.4,95,1001,5.5,27155.0,0.026704
2021/08/29 22:45:00,4.9,0.012761,94,23.3,95,1000,5.5,28866.0,0.028448
2021/08/29 23:00:00,4.8,0.012606,95,23.3,95,1000,5.4,25268.0,0.025076
2021/08/29 23:15:00,4.8,0.012409,96,23.3,95,1000,5.0,19126.0,0.019083
2021/08/29 23:30:00,4.8,0.012169,97,23.3,95,1000,5.3,22294.0,0.021905
2021/08/29 23:45:00,4.9,0.011929,98,23.3,96,1000,5.1,20350.0,0.020004
2021/08/30 00:00:00,7.5,0.021249,128,23.7,96,1000,5.9,30004.0,0.029611
2021/08/30 00:15:00,7.8,0.021976,132,23.7,96,1000,5.6,24921.0,0.024526
2021/08/30 00:30:00,8.1,0.023253,137,23.7,96,1000,4.9,17883.0,0.017633
2021/08/30 00:45:00,8.5,0.02453,142,23.7,97,999,4.1,11582.0,0.011446
2021/08/30 01:00:00,9.0,0.025807,147,23.7,97,999,5.5,24419.0,0.023943
2021/08/30 01:15:00,9.2,0.026188,151,23.7,97,999,6.7,45400.0,0.044155
2021/08/30 01:30:00,9.1,0.025675,154,23.6,97,999,7.6,68281.0,0.065735
2021/08/30 01:45:00,9.1,0.025162,157,23.6,97,999,6.6,49449.0,0.048483
2021/08/30 02:00:00,9.1,0.024649,161,23.5,97,999,6.4,44664.0,0.043893
2021/08/30 02:15:00,8.7,0.023591,165,23.5,97,999,8.7,46355.0,0.046039
2021/08/30 02:30:00,8.0,0.021312,172,23.4,97,999,7.5,55593.0,0.055612
2021/08/30 02:45:00,7.4,0.018807,180,23.4,97,999,5.5,30898.0,0.030364
2021/08/30 03:00:00,7.0,0.016302,188,23.3,97,999,4.1,7362.0,0.007238
2021/08/30 03:15:00,6.5,0.014506,197,23.3,97,999,3.9,2597.0,0.002079
2021/08/30 03:30:00,5.9,0.013419,207,23.2,97,999,5.1,6706.0,0.006764
2021/08/30 03:45:00,5.6,0.012332,218,23.1,98,999,3.1,3807.0,0.003222
2021/08/30 04:00:00,5.5,0.011245,230,23.0,98,999,3.4,2148.0,0.001959
2021/08/30 04:15:00,5.4,0.01056,238,22.9,98,999,4.8,15029.0,0.014733
2021/08/30 04:30:00,5.3,0.010276,238,22.8,98,999,5.6,25061.0,0.024683
2021/08/30 04:45:00,5.2,0.009991,240,22.8,98,1000,4.5,12077.0,0.011986
2021/08/30 05:00:00,5.1,0.009707,240,22.7,98,1000,3.5,4126.0,0.0041
2021/08/30 05:15:00,5.1,0.009569,243,22.7,98,1000,3.4,1340.0,0.001137
2021/08/30 05:30:00,5.1,0.009368,244,22.7,98,1000,3.3,2048.0,0.001858
2021/08/30 05:45:00,5.1,0.008843,247,22.6,97,1000,2.8,1230.0,0.001047
